Product ID,Product Name,Product Price,Unit Price,Date of Transaction,Hour of Transaction,Country
8,Sports Shoes,20,44.71,2020-01-02,04:36,Portugal
3,Dress Pants,14,28.42,2020-10-18,23:40,Austria
5,Sneakers,18,44.49,2020-08-10,14:04,Cyprus
6,Long Sleeve Shirt,17,34.85,2020-02-08,17:52,Austria
6,Sports Shoes,9,27.66,2020-10-24,16:13,Czech Republic
7,Dress Shoes,4,21.86,2020-07-29,09:41,Malta
5,Dress Shirt,19,31.02,2020-09-24,13:05,Italy
6,Dress Pants,6,72.0,2020-07-12,19:36,Italy
3,Dress Shoes,1,41.91,2020-11-18,05:34,Czech Republic
1,Casual Shoes,19,93.36,2020-11-22,09:32,Cyprus
4,Long Sleeve Shirt,1,48.14,2020-10-12,18:00,Norway
3,Sports Shoes,6,11.65,2020-09-17,13:59,Latvia
6,Sneakers,16,23.4,2020-04-08,23:19,Portugal
6,Casual Shoes,12,46.38,2020-02-21,19:27,Bulgaria
1,Casual Shoes,15,85.98,2020-03-24,15:49,Romania
7,Sneakers,7,99.79,2020-03-16,18:11,Portugal
3,Dress Shirt,2,10.31,2020-11-10,03:33,Ireland
6,Jeans,12,80.03,2020-02-14,14:55,Slovenia
4,Dress Shirt,17,32.91,2020-07-21,03:21,Poland
3,Dress Pants,7,70.4,2020-02-24,20:18,Austria
3,Casual Shoes,6,80.77,2020-09-29,19:01,Slovenia
1,Sneakers,1,88.41,2020-06-20,21:14,Portugal
9,Long Sleeve Shirt,10,89.36,2020-06-09,06:48,Bulgaria
3,Sweatpants,1,27.82,2020-01-08,15:12,Finland
7,Dress Shoes,20,31.48,2020-11-25,12:47,Austria
7,Long Sleeve Shirt,13,85.06,2020-07-28,22:20,Latvia
9,Casual Shoes,4,68.91,2020-02-12,12:28,Germany
4,Casual Shoes,1,27.65,2020-08-01,08:24,Luxembourg
4,Dress Shirt,7,73.47,2020-05-16,04:23,Luxembourg
2,Casual Shoes,10,21.2,2020-03-18,02:59,Spain
7,Dress Shirt,18,55.03,2020-06-22,17:26,Greece
3,Sports Shoes,12,59.72,2020-04-10,16:32,Germany
9,Casual Shoes,15,55.52,2020-10-14,02:09,Ireland
3,Dress Shoes,3,70.57,2020-12-05,17:15,France
2,Jeans,16,26.69,2020-08-08,22:58,Portugal
7,Sports Shoes,1,87.84,2020-08-28,18:26,Austria
7,Polo Shirt,19,60.25,2020-01-15,22:41,Belgium
1,Sweatpants,20,29.55,2020-05-24,03:06,Ireland
10,Sneakers,14,82.35,2020-08-23,05:14,Malta
7,Jeans,11,83.4,2020-10-04,10:44,Malta
6,Polo Shirt,9,88.23,2020-08-11,02:21,Slovakia
7,Polo Shirt,2,96.15,2020-06-24,14:11,Belgium
5,Dress Shirt,20,74.61,2020-02-12,08:58,Ireland
5,Long Sleeve Shirt,6,48.39,2020-09-02,15:35,France
8,Dress Shoes,3,22.05,2020-11-12,16:19,Malta
4,Long Sleeve Shirt,7,65.92,2020-11-07,17:59,Poland
5,Casual Shoes,13,44.41,2020-02-09,22:01,Latvia
4,Long Sleeve Shirt,18,59.24,2020-04-14,17:24,Denmark
8,Sweatpants,3,90.23,2020-11-05,00:27,Hungary
6,Sports Shoes,3,49.89,2020-04-05,02:36,Cyprus
2,Casual Shoes,2,72.14,2020-12-06,11:21,Malta
1,Polo Shirt,6,24.25,2020-04-04,06:01,Lithuania
3,Dress Shoes,13,89.66,2020-09-30,19:33,Slovenia
7,Casual Shoes,3,74.72,2020-12-22,12:32,Denmark
3,Polo Shirt,15,88.61,2020-06-24,21:49,Denmark
7,Jeans,18,83.4,2020-01-19,19:11,Norway
10,Dress Shoes,4,18.37,2020-05-08,14:12,Slovakia
5,Dress Shirt,12,90.07,2020-11-07,00:57,Czech Republic
2,Sneakers,6,27.51,2020-04-20,00:10,Denmark
9,Dress Pants,3,52.11,2020-05-29,11:32,Portugal
1,Sports Shoes,12,71.44,2020-10-08,14:31,Portugal
5,Polo Shirt,18,49.42,2020-10-27,16:24,Greece
5,Polo Shirt,17,60.21,2020-10-20,15:24,Germany
7,Sneakers,16,34.0,2020-09-08,11:56,Denmark
4,Dress Pants,3,36.57,2020-05-08,19:02,Czech Republic
6,Dress Shirt,11,54.26,2020-11-07,03:17,Slovenia
8,Sweatpants,19,38.41,2020-09-11,21:52,Estonia
2,Dress Shirt,2,89.19,2020-01-20,19:35,Spain
5,Dress Shoes,11,69.36,2020-11-23,23:18,Romania
8,Sneakers,1,23.39,2020-07-07,15:11,Spain
1,Polo Shirt,20,26.78,2020-10-27,11:53,Lithuania
2,Dress Pants,9,46.54,2020-10-12,12:21,Netherlands
6,Sweatpants,6,31.03,2020-01-03,07:46,Luxembourg
10,Dress Shirt,6,93.55,2020-03-11,17:13,Netherlands
5,Dress Pants,5,84.02,2020-12-15,04:12,Lithuania
3,Sneakers,4,94.46,2020-06-08,10:38,Estonia
5,Casual Shoes,3,35.89,2020-05-14,14:57,Greece
3,Long Sleeve Shirt,10,81.59,2020-05-04,14:00,Luxembourg
2,Jeans,18,91.29,2020-09-24,20:12,Spain
7,Sweatpants,9,89.93,2020-11-20,04:00,Poland
2,Casual Shoes,5,92.83,2020-03-18,03:22,Denmark
5,Sports Shoes,4,40.4,2020-11-17,14:34,Hungary
3,Jeans,20,48.1,2020-12-10,04:24,Czech Republic
3,Long Sleeve Shirt,15,39.26,2020-03-21,01:00,Estonia
10,Sneakers,9,38.0,2020-02-04,21:44,Bulgaria
2,Dress Pants,4,53.08,2020-10-30,16:24,Belgium
4,Dress Shirt,4,75.16,2020-10-19,16:02,Bulgaria
9,Sports Shoes,16,64.9,2020-07-13,13:39,Bulgaria
10,Casual Shoes,8,17.81,2020-03-22,04:47,Sweden
4,Sweatpants,8,72.81,2020-06-09,21:16,Iceland
6,Long Sleeve Shirt,3,75.75,2020-10-21,22:07,Netherlands
4,Jeans,3,53.32,2020-06-16,15:42,Malta
6,Dress Shoes,8,59.7,2020-09-05,17:42,Germany
8,Dress Shoes,9,71.26,2020-08-20,09:16,Sweden
1,Jeans,15,42.37,2020-08-15,09:57,Malta
8,Sports Shoes,14,20.06,2020-04-11,23:16,Italy
2,Casual Shoes,16,88.29,2020-01-12,23:57,Denmark
5,Jeans,3,24.46,2020-01-31,00:56,France
9,Dress Shirt,1,96.05,2020-04-23,04:30,Ireland
7,Dress Shoes,20,76.49,2020-11-09,08:39,Greece
3,Long Sleeve Shirt,1,61.39,2020-09-28,02:09,Belgium
5,Dress Shirt,4,37.18,2020-10-16,16:50,Liechtenstein
5,Jeans,17,97.87,2020-11-01,17:45,Norway
1,Long Sleeve Shirt,5,29.38,2020-06-03,20:04,Spain
7,Long Sleeve Shirt,14,73.21,2020-04-20,14:45,France
9,Dress Pants,1,70.49,2020-06-13,20:46,Estonia
2,Dress Pants,5,40.51,2020-10-02,08:06,Austria
6,Polo Shirt,7,47.92,2020-11-23,18:09,France
5,Jeans,14,63.91,2020-04-03,22:22,Slovenia
4,Jeans,5,14.5,2020-07-03,22:44,Slovakia
8,Dress Pants,12,48.6,2020-07-28,16:16,Estonia
2,Jeans,3,47.12,2020-03-16,20:46,Lithuania
9,Polo Shirt,16,49.54,2020-02-17,13:39,Luxembourg
9,Sneakers,7,45.67,2020-01-02,18:03,Luxembourg
1,Jeans,9,43.62,2020-10-09,04:55,Bulgaria
10,Jeans,10,14.9,2020-04-06,16:21,Slovakia
1,Sneakers,12,98.09,2020-10-19,04:28,Luxembourg
3,Jeans,1,40.12,2020-07-11,03:55,Slovenia
3,Jeans,20,36.83,2020-09-19,00:39,Greece
2,Sweatpants,12,76.37,2020-05-19,17:29,Portugal
4,Dress Pants,14,23.48,2020-10-22,09:06,Norway
6,Sports Shoes,20,42.41,2020-10-24,15:15,Luxembourg
8,Dress Pants,16,68.97,2020-02-03,12:58,Iceland
10,Sweatpants,20,13.19,2020-09-28,23:18,Bulgaria
2,Jeans,15,49.95,2020-02-07,13:47,Portugal
9,Dress Shoes,11,21.87,2020-01-02,06:59,Hungary
5,Sweatpants,2,31.27,2020-06-04,12:33,Lithuania
10,Sports Shoes,7,18.94,2020-04-22,20:43,France
7,Dress Shoes,20,86.13,2020-10-08,02:01,Poland
2,Dress Pants,16,99.99,2020-02-06,19:54,Germany
5,Long Sleeve Shirt,19,93.14,2020-04-13,13:56,Greece
6,Sweatpants,8,78.21,2020-06-06,17:00,Cyprus
2,Sports Shoes,15,33.07,2020-08-15,09:38,Denmark
6,Casual Shoes,17,72.2,2020-09-09,11:10,Netherlands
8,Dress Pants,2,42.6,2020-04-07,15:46,Latvia
7,Long Sleeve Shirt,4,16.01,2020-02-13,07:45,Norway
1,Sweatpants,3,23.11,2020-06-02,00:05,Sweden
5,Sports Shoes,13,43.71,2020-06-20,13:44,Germany
2,Jeans,10,68.7,2020-03-15,17:30,Greece
4,Jeans,17,29.98,2020-04-24,00:37,Latvia
5,Long Sleeve Shirt,5,33.06,2020-08-01,14:58,Malta
5,Jeans,4,98.42,2020-07-11,05:31,Czech Republic
7,Dress Shoes,2,60.68,2020-04-18,07:45,Hungary
2,Sneakers,2,16.03,2020-10-20,20:11,Iceland
10,Long Sleeve Shirt,20,74.21,2020-04-04,04:31,Portugal
5,Casual Shoes,9,44.86,2020-10-10,01:15,Romania
3,Casual Shoes,4,59.15,2020-01-09,01:47,Cyprus
9,Sports Shoes,14,94.21,2020-07-27,13:52,Liechtenstein
5,Casual Shoes,3,42.68,2020-09-16,12:20,France
6,Sports Shoes,12,72.23,2020-01-13,19:27,Slovakia
9,Jeans,5,62.1,2020-01-31,22:49,Bulgaria
8,Jeans,4,60.15,2020-09-16,02:11,Sweden
6,Dress Pants,6,41.26,2020-08-16,05:56,Finland
7,Dress Shirt,3,50.01,2020-03-09,00:12,Cyprus
10,Jeans,4,52.6,2020-11-15,22:33,Latvia
1,Sweatpants,19,19.91,2020-11-07,22:08,Slovakia
4,Dress Pants,3,10.71,2020-02-22,17:49,Norway
6,Sports Shoes,4,79.79,2020-03-18,19:42,Malta
7,Sneakers,14,68.57,2020-07-10,17:49,Spain
9,Dress Shoes,8,29.04,2020-06-02,00:35,Cyprus
6,Sweatpants,18,37.24,2020-09-23,13:18,Iceland
6,Sports Shoes,19,13.96,2020-07-06,08:45,Slovakia
1,Long Sleeve Shirt,12,11.93,2020-07-28,16:59,Germany
3,Long Sleeve Shirt,17,75.01,2020-09-18,14:14,Poland
2,Dress Pants,6,54.28,2020-02-22,23:55,Austria
6,Long Sleeve Shirt,5,79.36,2020-10-04,13:49,Austria
2,Dress Pants,19,87.62,2020-08-25,23:28,Estonia
2,Sneakers,19,50.28,2020-02-13,12:32,Lithuania
5,Dress Shoes,11,64.21,2020-10-26,16:18,Denmark
1,Sports Shoes,19,97.33,2020-03-23,16:28,Spain
5,Dress Shoes,2,81.1,2020-06-24,21:35,Netherlands
9,Jeans,14,35.65,2020-02-06,02:37,Hungary
10,Dress Shirt,2,96.61,2020-10-24,21:34,Slovakia
5,Dress Shoes,13,85.26,2020-02-07,03:03,Norway
1,Sports Shoes,10,42.26,2020-09-15,18:40,Croatia
3,Sports Shoes,16,99.71,2020-12-31,11:37,Italy
6,Casual Shoes,11,20.82,2020-12-12,00:04,Hungary
1,Sweatpants,13,24.64,2020-06-12,21:30,Norway
4,Sweatpants,19,80.23,2020-07-27,01:53,Italy
9,Polo Shirt,8,32.5,2020-11-29,05:53,Spain
6,Dress Shirt,8,82.83,2020-11-24,11:08,Lithuania
3,Jeans,1,90.31,2020-12-13,17:54,Germany
5,Dress Shirt,6,88.19,2020-02-14,04:04,Bulgaria
2,Long Sleeve Shirt,17,42.48,2020-12-17,07:00,Denmark
3,Dress Pants,19,72.41,2020-06-19,02:36,Cyprus
4,Sweatpants,16,72.12,2020-08-21,03:27,France
3,Dress Shirt,11,52.02,2020-03-17,07:59,Germany
9,Sweatpants,8,67.97,2020-11-17,05:05,Belgium
7,Polo Shirt,18,33.4,2020-02-13,20:04,Finland
7,Polo Shirt,16,78.36,2020-11-20,13:57,Germany
2,Jeans,1,45.47,2020-04-05,06:10,Slovakia
4,Casual Shoes,2,42.38,2020-02-27,03:55,Slovenia
8,Sweatpants,11,42.64,2020-12-23,13:01,Netherlands
8,Dress Pants,15,12.24,2020-05-02,16:58,Slovenia
2,Casual Shoes,20,18.06,2020-09-01,11:19,Austria
2,Sneakers,17,45.05,2020-02-28,15:04,Austria
3,Casual Shoes,9,74.66,2020-03-31,10:47,Estonia
6,Sweatpants,4,31.69,2020-08-08,01:09,Slovenia
5,Dress Pants,6,96.06,2020-02-12,00:40,Greece
2,Jeans,7,25.21,2020-09-10,02:42,Austria
4,Dress Shoes,17,96.25,2020-05-10,04:23,Denmark
10,Jeans,19,96.06,2020-03-09,07:50,Croatia
1,Dress Shoes,18,14.41,2020-06-30,13:46,Latvia
2,Dress Shirt,17,30.6,2020-05-30,12:55,Slovenia
3,Jeans,11,86.22,2020-05-13,21:21,Iceland
10,Dress Pants,10,70.4,2020-06-03,04:54,Finland
2,Sports Shoes,7,44.36,2020-03-25,12:08,Austria
8,Dress Shoes,4,45.81,2020-11-14,11:19,Lithuania
2,Sneakers,2,28.06,2020-11-01,09:18,Liechtenstein
6,Long Sleeve Shirt,17,63.22,2020-08-24,16:43,Hungary
9,Casual Shoes,7,56.93,2020-09-11,08:48,Cyprus
9,Long Sleeve Shirt,7,89.92,2020-02-21,00:02,Netherlands
1,Casual Shoes,4,48.48,2020-03-25,21:30,Romania
9,Long Sleeve Shirt,14,18.17,2020-09-20,01:45,Liechtenstein
8,Dress Pants,2,57.23,2020-09-15,13:01,Liechtenstein
4,Sneakers,19,18.58,2020-12-10,08:22,Norway
8,Sports Shoes,10,46.25,2020-09-11,04:11,Lithuania
8,Jeans,13,26.37,2020-12-23,03:09,Lithuania
6,Polo Shirt,20,43.78,2020-12-10,12:50,Croatia
9,Jeans,12,18.87,2020-08-19,22:01,Denmark
2,Dress Shirt,5,34.67,2020-11-22,17:52,France
2,Dress Pants,10,10.12,2020-06-10,01:29,Greece
3,Sports Shoes,13,71.82,2020-05-23,00:52,Poland
4,Sweatpants,19,14.83,2020-05-11,16:58,Iceland
8,Polo Shirt,1,69.74,2020-02-29,04:38,Ireland
4,Sports Shoes,13,46.0,2020-04-02,19:43,Italy
2,Casual Shoes,17,53.49,2020-06-10,14:13,Sweden
9,Polo Shirt,20,84.13,2020-07-21,09:54,France
3,Jeans,7,10.93,2020-02-26,21:40,Estonia
8,Long Sleeve Shirt,7,46.51,2020-06-18,16:51,Ireland
9,Long Sleeve Shirt,5,46.62,2020-11-17,11:49,Bulgaria
4,Long Sleeve Shirt,17,66.03,2020-06-06,14:31,Ireland
4,Sports Shoes,9,40.56,2020-07-01,20:13,Slovakia
8,Dress Pants,9,84.1,2020-08-24,04:13,Slovakia
4,Polo Shirt,11,33.33,2020-06-08,15:06,Lithuania
6,Sweatpants,1,88.65,2020-12-14,20:23,Netherlands
5,Sports Shoes,7,63.1,2020-07-23,18:05,Portugal
1,Sneakers,2,92.13,2020-07-06,12:24,Romania
3,Dress Shirt,15,27.88,2020-06-11,23:27,Luxembourg
6,Polo Shirt,5,20.82,2020-06-28,08:26,Liechtenstein
1,Polo Shirt,5,12.33,2020-02-11,06:29,Malta
3,Long Sleeve Shirt,1,12.86,2020-03-01,21:36,Croatia
7,Long Sleeve Shirt,12,90.1,2020-07-16,22:07,Denmark
7,Sweatpants,2,21.04,2020-09-13,04:14,Germany
6,Jeans,18,20.2,2020-02-26,01:52,Luxembourg
4,Polo Shirt,2,47.07,2020-04-01,17:37,Iceland
10,Dress Pants,6,37.82,2020-05-19,07:14,Sweden
2,Sports Shoes,15,53.17,2020-11-15,03:24,Czech Republic
7,Sneakers,13,78.13,2020-06-19,11:58,Portugal
5,Dress Shirt,18,57.08,2020-08-19,19:05,Malta
1,Dress Shirt,19,64.06,2020-05-23,12:29,Belgium
1,Dress Pants,15,25.44,2020-02-05,18:56,Cyprus
8,Dress Shoes,5,83.74,2020-01-06,01:52,Germany
3,Jeans,14,37.28,2020-06-14,06:16,Poland
6,Long Sleeve Shirt,18,71.64,2020-10-06,13:06,Croatia
5,Sports Shoes,2,76.44,2020-08-07,03:37,Lithuania
8,Sports Shoes,14,94.84,2020-02-14,03:19,Cyprus
9,Sneakers,14,60.87,2020-08-21,13:41,Ireland
10,Dress Shoes,2,92.71,2020-07-22,03:57,Sweden
10,Casual Shoes,19,68.77,2020-05-29,11:41,Denmark
8,Casual Shoes,8,88.97,2020-06-28,21:14,Portugal
2,Jeans,15,54.9,2020-10-05,12:48,Ireland
7,Casual Shoes,3,37.78,2020-12-09,20:14,Portugal
3,Jeans,19,84.95,2020-05-24,02:01,Poland
3,Polo Shirt,7,59.0,2020-06-04,01:23,Cyprus
3,Sneakers,7,15.09,2020-10-21,03:25,Finland
8,Dress Pants,14,14.2,2020-03-06,19:56,Hungary
7,Dress Pants,19,34.44,2020-02-09,02:50,Greece
6,Long Sleeve Shirt,10,95.12,2020-05-10,08:44,Germany
10,Dress Shoes,18,99.94,2020-11-26,07:14,Ireland
7,Jeans,18,32.48,2020-04-03,02:37,Germany
7,Polo Shirt,14,13.99,2020-09-10,15:48,France
4,Long Sleeve Shirt,15,73.19,2020-01-01,01:06,Cyprus
6,Sneakers,3,94.34,2020-03-12,03:03,Czech Republic
2,Sweatpants,3,39.63,2020-03-11,13:34,Norway
6,Sweatpants,2,74.35,2020-12-08,05:07,Poland
8,Dress Shoes,9,68.66,2020-01-31,06:38,Bulgaria
8,Dress Pants,11,53.21,2020-03-08,07:29,Malta
7,Dress Shirt,3,13.12,2020-12-03,14:51,Latvia
8,Sneakers,1,48.87,2020-06-10,16:27,Belgium
8,Dress Shirt,13,58.8,2020-12-30,06:33,Lithuania
6,Dress Shirt,5,79.53,2020-09-29,23:12,Ireland
2,Sports Shoes,6,50.23,2020-11-06,22:21,Croatia
6,Sneakers,18,51.35,2020-10-12,17:46,France
3,Dress Shoes,15,21.72,2020-04-28,03:23,Hungary
10,Casual Shoes,15,12.36,2020-05-07,11:55,Estonia
3,Sneakers,14,62.02,2020-07-12,04:42,Italy
4,Dress Shoes,18,44.74,2020-06-03,16:56,Netherlands
9,Sneakers,14,37.41,2020-07-17,00:21,Sweden
5,Jeans,14,58.59,2020-07-18,21:54,Malta
6,Casual Shoes,2,16.87,2020-02-28,22:05,Spain
2,Dress Shoes,17,58.7,2020-12-27,23:18,Luxembourg
1,Sports Shoes,14,63.59,2020-10-07,03:26,Iceland
9,Dress Shirt,11,29.03,2020-03-08,07:25,France
10,Dress Shirt,4,69.52,2020-12-28,14:36,Estonia
2,Dress Shoes,11,17.22,2020-12-26,16:27,Finland
6,Dress Pants,12,74.04,2020-08-05,17:32,Spain
10,Sneakers,1,77.21,2020-04-24,04:09,Romania
9,Jeans,16,40.3,2020-07-14,09:32,Croatia
5,Dress Shirt,6,25.76,2020-05-07,11:01,Netherlands
10,Dress Shoes,18,60.25,2020-04-16,03:48,Poland
5,Dress Shirt,2,57.64,2020-07-09,02:48,Ireland
3,Sweatpants,15,34.41,2020-03-12,15:59,Estonia
9,Polo Shirt,8,26.34,2020-11-05,11:56,Poland
9,Casual Shoes,15,34.15,2020-08-19,08:48,Hungary
10,Dress Shoes,9,13.5,2020-08-07,00:37,Norway
8,Sneakers,18,56.88,2020-04-23,05:22,Luxembourg
9,Polo Shirt,7,74.71,2020-07-11,15:17,Sweden
1,Dress Shirt,9,16.73,2020-12-04,03:04,Portugal
9,Sports Shoes,6,73.41,2020-03-18,09:23,Slovenia
3,Casual Shoes,4,16.46,2020-04-05,16:38,France
10,Dress Pants,2,27.02,2020-09-14,19:09,Germany
5,Sweatpants,19,94.41,2020-02-10,08:37,Belgium
9,Jeans,10,91.01,2020-12-12,01:58,Slovakia
10,Long Sleeve Shirt,4,11.19,2020-08-17,12:32,Croatia
9,Casual Shoes,2,16.0,2020-01-11,18:15,Finland
7,Dress Pants,16,37.1,2020-06-23,16:40,Netherlands
2,Jeans,6,14.47,2020-03-04,19:38,Poland
7,Dress Pants,19,91.87,2020-11-07,18:16,Slovenia
10,Jeans,12,17.57,2020-07-19,06:23,Denmark
1,Dress Shirt,17,51.5,2020-07-11,17:06,Latvia
1,Jeans,4,80.11,2020-05-08,01:51,Malta
1,Dress Shirt,12,11.86,2020-02-12,09:33,Bulgaria
3,Dress Shirt,7,12.11,2020-12-19,18:34,Belgium
8,Dress Shoes,17,55.49,2020-10-16,21:02,Bulgaria
4,Long Sleeve Shirt,9,80.59,2020-10-20,15:45,Romania
5,Sweatpants,8,68.53,2020-04-14,18:12,Croatia
1,Long Sleeve Shirt,16,63.57,2020-02-21,11:07,Sweden
9,Sports Shoes,3,35.86,2020-11-15,01:48,Liechtenstein
1,Dress Pants,20,19.75,2020-11-30,11:53,Hungary
9,Dress Pants,2,64.97,2020-07-10,16:43,Czech Republic
4,Jeans,12,58.37,2020-09-15,05:30,Cyprus
7,Sweatpants,9,46.89,2020-03-11,10:58,Cyprus
3,Sports Shoes,4,59.08,2020-06-05,03:50,Germany
3,Sweatpants,12,62.35,2020-05-09,17:34,Romania
9,Sneakers,12,18.51,2020-10-20,13:38,Lithuania
7,Sneakers,18,99.25,2020-04-10,17:27,Spain
1,Polo Shirt,19,24.33,2020-04-14,09:13,Slovenia
5,Polo Shirt,5,15.71,2020-11-06,22:05,France
10,Sneakers,4,92.88,2020-12-24,03:05,Ireland
8,Polo Shirt,4,35.92,2020-08-18,03:36,Norway
9,Sweatpants,10,67.69,2020-04-25,12:43,Spain
5,Dress Pants,1,92.0,2020-10-23,22:09,Poland
5,Dress Shirt,14,49.5,2020-10-02,23:32,Estonia
4,Sneakers,13,63.62,2020-11-18,09:06,Germany
4,Casual Shoes,14,55.96,2020-11-03,15:08,Malta
5,Long Sleeve Shirt,10,72.13,2020-09-24,16:32,Lithuania
4,Sneakers,10,41.86,2020-03-03,12:15,Belgium
5,Jeans,17,39.93,2020-04-09,17:47,Denmark
3,Dress Pants,13,40.44,2020-08-07,22:24,Slovenia
9,Long Sleeve Shirt,7,59.72,2020-03-13,03:10,Hungary
7,Long Sleeve Shirt,5,39.31,2020-05-24,16:22,Malta
6,Dress Shirt,17,96.02,2020-06-09,21:56,France
7,Polo Shirt,11,33.27,2020-09-11,17:28,Finland
6,Sneakers,3,21.56,2020-02-23,07:32,Liechtenstein
1,Dress Shoes,1,23.01,2020-04-24,13:55,Liechtenstein
8,Jeans,16,22.73,2020-12-11,07:46,Austria
7,Long Sleeve Shirt,4,68.76,2020-07-19,13:57,France
3,Casual Shoes,20,56.36,2020-11-03,02:19,Lithuania
6,Sweatpants,18,63.63,2020-04-10,14:29,Bulgaria
1,Dress Shoes,11,19.14,2020-10-15,10:43,Portugal
10,Sneakers,4,35.66,2020-12-11,15:05,Sweden
2,Dress Pants,14,91.78,2020-09-21,14:25,Ireland
9,Long Sleeve Shirt,7,25.23,2020-04-09,17:13,Croatia
5,Sweatpants,15,18.73,2020-07-20,10:22,Cyprus
5,Polo Shirt,19,66.83,2020-06-11,17:09,Austria
6,Dress Pants,20,93.27,2020-04-10,07:44,Austria
4,Sweatpants,10,30.48,2020-11-21,07:59,Cyprus
9,Dress Shoes,15,69.6,2020-07-05,16:56,Slovenia
1,Polo Shirt,17,20.7,2020-01-27,14:15,Croatia
2,Jeans,15,24.6,2020-09-12,16:59,Italy
4,Sneakers,10,82.51,2020-11-04,17:58,Germany
8,Casual Shoes,14,80.8,2020-03-30,13:37,Slovenia
1,Polo Shirt,13,71.08,2020-03-19,17:10,Slovenia
9,Dress Shirt,19,52.75,2020-03-04,12:03,Hungary
7,Polo Shirt,10,84.61,2020-01-27,13:39,Germany
10,Casual Shoes,13,10.41,2020-01-26,18:28,Finland
1,Polo Shirt,12,73.88,2020-03-10,13:54,Bulgaria
10,Polo Shirt,10,39.66,2020-05-25,11:42,Sweden
1,Sweatpants,12,22.79,2020-05-13,18:51,Luxembourg
9,Jeans,12,63.44,2020-03-04,18:12,Germany
6,Sneakers,18,55.16,2020-06-06,20:25,Ireland
5,Sports Shoes,6,53.41,2020-05-12,23:12,Bulgaria
4,Dress Shoes,3,17.08,2020-03-27,20:47,Malta
8,Dress Pants,3,78.16,2020-04-13,16:18,Italy
9,Dress Shirt,17,60.85,2020-04-28,09:28,Belgium
8,Sweatpants,18,77.72,2020-07-25,11:05,Italy
4,Dress Shoes,16,64.28,2020-11-09,12:55,Germany
1,Polo Shirt,8,55.86,2020-09-20,18:06,Liechtenstein
8,Sneakers,5,57.42,2020-03-27,16:59,Latvia
10,Sweatpants,9,16.57,2020-04-14,17:33,Ireland
6,Sneakers,10,92.29,2020-01-19,22:31,Slovakia
6,Sneakers,9,34.77,2020-06-05,20:32,Latvia
1,Casual Shoes,10,21.13,2020-03-04,00:01,Greece
4,Sneakers,9,99.68,2020-07-29,01:45,Romania
6,Casual Shoes,8,32.77,2020-09-30,14:55,Netherlands
8,Dress Pants,3,29.86,2020-05-31,07:11,Netherlands
5,Polo Shirt,15,77.67,2020-09-06,04:22,Netherlands
10,Sports Shoes,19,55.02,2020-02-23,23:53,Italy
2,Dress Pants,7,47.05,2020-11-25,14:26,Portugal
8,Casual Shoes,18,77.57,2020-05-12,10:15,Italy
9,Dress Shoes,4,33.63,2020-05-11,21:37,Norway
10,Dress Shoes,18,73.54,2020-07-04,18:15,Latvia
2,Long Sleeve Shirt,2,58.31,2020-03-17,16:59,Slovenia
10,Long Sleeve Shirt,19,47.7,2020-07-09,19:49,Luxembourg
8,Casual Shoes,5,29.36,2020-08-08,16:30,Hungary
7,Polo Shirt,8,33.63,2020-01-04,06:54,Italy
5,Jeans,14,86.37,2020-12-29,02:19,Luxembourg
9,Long Sleeve Shirt,2,63.16,2020-04-18,15:40,Belgium
3,Jeans,15,45.65,2020-04-19,22:42,Lithuania
2,Polo Shirt,19,10.04,2020-09-21,13:39,Iceland
9,Jeans,18,47.81,2020-08-17,16:12,Sweden
4,Dress Pants,19,94.32,2020-08-24,13:18,Greece
10,Jeans,1,99.1,2020-04-05,11:49,Croatia
8,Sports Shoes,10,11.06,2020-10-04,13:03,Luxembourg
5,Dress Shirt,4,14.46,2020-09-14,19:15,Greece
5,Casual Shoes,9,36.51,2020-04-06,08:30,Slovakia
2,Polo Shirt,20,17.45,2020-11-24,10:06,Belgium
5,Dress Shirt,10,66.09,2020-03-08,08:35,Cyprus
1,Dress Pants,10,92.47,2020-02-14,06:12,Slovakia
4,Jeans,18,91.77,2020-08-14,06:43,Italy
7,Jeans,14,73.99,2020-02-02,13:46,Spain
4,Sports Shoes,13,38.87,2020-04-12,07:55,Italy
2,Sneakers,20,53.55,2020-09-30,12:47,Ireland
9,Sneakers,13,45.26,2020-10-19,14:27,Lithuania
2,Jeans,13,96.51,2020-03-24,21:06,Greece
9,Sweatpants,7,71.73,2020-08-18,05:09,Czech Republic
1,Dress Pants,14,98.13,2020-11-28,16:18,Bulgaria
6,Long Sleeve Shirt,18,63.72,2020-08-01,13:21,Portugal
4,Jeans,20,36.15,2020-05-26,07:25,France
3,Sports Shoes,4,28.79,2020-11-11,16:05,Czech Republic
3,Dress Shoes,15,35.62,2020-12-25,16:02,Iceland
3,Dress Pants,17,50.95,2020-10-01,14:18,Cyprus
10,Jeans,5,41.66,2020-06-09,20:38,France
10,Jeans,20,33.16,2020-02-22,13:33,France
10,Long Sleeve Shirt,14,82.86,2020-07-02,10:19,Iceland
7,Sports Shoes,5,86.05,2020-08-16,15:02,Germany
10,Jeans,10,30.37,2020-08-03,13:16,Poland
5,Polo Shirt,19,72.14,2020-09-07,04:15,Portugal
9,Dress Shoes,11,79.19,2020-04-20,13:34,Finland
3,Casual Shoes,1,17.22,2020-10-05,22:59,Greece
